,id,price,level,levels,rooms,area,kitchen_area,house_id
536,536,3000000,1,5,3,50.0,14.1,1731748
537,537,3300000,2,3,3,56.0,6.0,2604533
538,538,12200000,7,16,3,125.9,18.9,2029679
539,539,3100000,1,9,3,65.0,9.0,2729324
540,540,8252808,5,20,1,33.0,13.0,2484205
541,541,23950000,11,11,3,72.0,7.1,2314817
542,542,6990000,8,12,2,70.0,13.0,1934771
543,543,1840000,1,5,2,45.0,6.0,1719169
544,544,5684000,10,12,1,35.0,9.6,1996905
545,545,5668000,15,17,3,97.1,10.6,1893938
546,546,8414000,5,6,2,60.1,19.3,1266698
547,547,3000000,9,17,1,41.0,13.0,2103693
548,548,4200000,9,9,3,65.0,9.0,914555
549,549,4050000,16,16,2,48.0,8.0,1823939
550,550,1320000,2,5,1,30.0,6.0,1474229
551,551,2500000,2,5,3,61.0,8.0,811292
552,552,7950000,4,10,3,73.0,24.0,1535445
553,553,8690400,5,17,1,35.5,16.9,1047221
554,554,2850000,6,21,1,44.0,15.0,2529363
555,555,4843848,9,17,1,26.85,8.0,1249672
556,556,7050000,10,16,3,85.0,16.0,1640933
557,557,8200000,7,9,2,52.0,8.9,1560020
558,558,15000000,8,17,3,73.0,10.0,2546735
559,559,19049000,3,5,2,62.9,12.7,1868406
560,560,3727415,12,17,2,64.0,11.0,663473
561,561,6500000,2,8,2,68.0,16.0,2775228
562,562,6100000,2,3,2,63.1,14.7,768714
563,563,3700000,6,9,2,46.0,7.0,886778
564,564,14500000,6,6,3,82.0,13.4,2418070
565,565,3468000,3,4,2,57.8,9.21,2138282
566,566,6000000,11,19,1,43.0,13.0,624245
567,567,12121920,6,14,1,42.09,16.9,2151628
568,568,3270000,6,22,1,43.0,12.0,1629513
569,569,3980000,6,9,1,38.0,10.0,2654950
570,570,3100000,2,12,1,41.26,7.0,1994044
571,571,21012424,9,20,2,48.0,6.5,2801467
572,572,4000000,3,5,2,42.5,6.0,1356274
573,573,9850000,4,5,0,30.0,10.0,1140401
574,574,3200000,3,18,1,38.0,10.5,1667999
575,575,2950000,7,9,1,37.2,9.0,1641666
576,576,2800000,19,20,1,41.0,11.0,751343
577,577,2570910,2,12,1,50.41,22.7,2266665
578,578,1650000,1,3,1,30.5,9.0,1013920
579,579,1700000,16,16,1,40.0,10.7,2746846
580,580,3080000,2,10,1,30.56,10.4,734840
581,581,4770000,1,5,3,69.9,10.0,824927
582,582,26000000,7,14,3,90.0,13.0,1396708
583,583,8599000,3,16,3,69.2,8.0,2344165
584,584,14200000,9,12,1,46.0,10.0,1703052
585,585,2599000,5,5,3,70.0,14.0,2354565
586,586,2000000,1,3,2,48.2,9.3,2276588
587,587,3400000,5,9,1,34.7,9.1,939705
588,588,15500000,21,23,2,62.0,10.0,2604655
589,589,6095000,9,13,2,78.0,18.6,1094563
590,590,3900000,5,5,3,55.3,6.0,1380888
591,591,4770000,2,4,2,52.0,9.0,2690267
592,592,5250000,3,7,2,51.0,12.0,2367629
593,593,2500000,1,5,3,60.0,15.0,2518517
594,594,3858750,1,24,2,52.5,9.5,1262818
595,595,2070000,3,5,3,45.0,6.0,1488541
596,596,3300000,2,9,4,84.5,8.1,2080698
597,597,1980000,5,9,4,76.0,9.0,2475246
598,598,3950000,2,5,2,51.5,8.0,2616529
599,599,2848000,3,19,1,35.6,9.3,808018
600,600,5890000,16,22,1,41.5,14.0,1700114
601,601,5300000,4,5,2,40.0,8.0,1931764
602,602,10630854,4,5,2,90.2,14.27,1596189
603,603,3900000,3,5,1,62.0,12.4,1945692
604,604,4933400,24,25,2,58.04,17.0,824575
605,605,3650000,10,17,1,40.0,12.0,2437631
606,606,2200000,1,5,2,41.1,6.0,1073058
607,607,4399000,7,9,1,36.2,9.0,2052505
608,608,10800000,4,14,4,110.0,13.0,638778
609,609,4350000,5,5,2,46.0,6.0,2307944
610,610,5300000,7,9,3,95.0,16.0,1642128
611,611,2900000,4,5,2,52.0,9.0,1521958
612,612,7500000,1,5,3,70.0,8.0,736371
613,613,11950000,9,12,2,54.65,16.3,1832332
614,614,4130580,3,12,1,48.03,12.2,824575
615,615,3200000,9,9,2,47.0,6.1,1489313
616,616,3400000,7,17,1,36.6,8.8,1435454
617,617,6705680,18,19,2,61.52,15.2,2045859
618,618,4200000,2,3,3,82.0,22.0,2087038
619,619,3900000,9,14,3,68.0,12.0,1692561
620,620,31900000,13,13,3,77.0,20.0,1888925
621,621,1190000,4,4,1,30.0,7.0,1652146
622,622,2907000,1,7,1,42.75,10.3,2526724
623,623,2650000,17,18,1,37.0,10.0,1978157
624,624,4933950,21,23,2,38.0,7.3,1766815
625,625,5300000,3,13,1,35.0,11.0,766313
626,626,3900000,7,9,1,33.2,6.0,1800778
627,627,6300000,5,16,3,79.0,13.0,1097075
628,628,1750000,5,9,1,37.3,7.0,1107930
629,629,5750000,1,10,3,67.0,9.0,664584
630,630,5100000,8,17,1,41.0,10.0,2765249
631,631,6500000,3,16,1,40.0,11.1,2694194
632,632,800000,5,5,2,42.0,6.0,1486969
633,633,2565000,16,27,1,45.0,20.3,1038518
634,634,2180000,3,5,2,44.6,6.0,2601450
635,635,1170000,1,5,1,30.0,6.0,1535245
636,636,12100000,14,25,1,56.0,10.0,721773
637,637,3400000,4,5,2,52.0,11.0,1540210
638,638,8900000,2,5,1,46.0,10.0,2002171
639,639,13019000,22,24,3,83.8,13.2,2406217
640,640,5249000,2,5,2,42.2,6.0,967368
641,641,3050000,4,5,2,49.0,8.0,2004812
642,642,22990000,9,25,2,73.8,8.5,873755
643,643,12500000,10,12,3,77.0,10.0,1317346
644,644,6080992,9,17,2,50.81,10.1,1850154
645,645,4600000,8,9,2,50.0,8.0,715851
646,646,5400000,19,22,1,33.0,8.3,708088
647,647,9500000,2,10,3,81.0,11.0,930959
648,648,5650000,3,5,1,43.0,9.0,2312045
649,649,4350000,4,18,1,36.9,10.5,672326
650,650,3041000,2,32,1,39.0,8.0,1977363
651,651,4000000,8,10,2,57.7,12.1,1372542
652,652,2200000,6,9,1,48.0,12.0,1073252
653,653,2539200,24,24,1,36.8,9.5,1262818
654,654,5500000,3,10,2,69.4,8.8,2540211
655,655,7500000,4,10,3,85.6,15.0,1282868
656,656,3900000,5,12,1,45.0,17.0,2783539
657,657,4300000,7,9,1,32.0,6.0,683241
658,658,4900000,7,16,3,50.0,20.0,2722832
659,659,8800000,7,12,1,38.0,8.5,2526291
660,660,1450000,2,9,1,31.0,7.8,1995476
661,661,3430000,3,15,1,56.34,24.8,1732158
662,662,4900000,8,9,1,36.0,7.0,2456248
663,663,14300000,1,5,4,98.0,8.0,1321466
664,664,6500000,7,13,2,64.57,13.8,2069834
665,665,5050000,3,3,2,46.0,8.4,1825798
666,666,13800000,10,13,3,82.0,28.0,1260476
667,667,6800000,9,22,1,43.0,13.0,2150427
668,668,4245000,8,10,2,61.64,11.2,2219863
669,669,11500000,2,5,2,46.0,9.0,2652131
670,670,4085000,8,9,3,81.7,16.9,1484367
671,671,7500000,8,16,3,76.0,9.0,1105211
672,672,8536000,11,12,2,77.6,18.0,650191
673,673,8500000,8,9,2,52.0,11.0,614770
674,674,13700000,11,14,4,75.0,9.0,2212548
675,675,7900000,3,5,1,31.6,6.0,1222067
676,676,2250000,3,5,1,31.7,7.0,2358240
677,677,1450000,3,5,1,31.0,6.0,1723335
678,678,5350000,4,23,2,84.0,18.7,1224375
679,679,4300000,5,9,1,39.0,10.0,1593774
680,680,7981376,3,9,2,72.4,12.8,1601373
681,681,3500000,10,10,2,60.0,8.5,1049808
682,682,15700000,10,16,3,75.2,10.5,1626168
683,683,2630000,3,5,2,49.0,8.0,2557204
684,684,5850000,5,9,3,90.2,14.6,1563309
685,685,3500000,4,5,2,44.0,6.0,2304866
686,686,18200000,12,17,2,60.0,13.0,2259115
687,687,4750000,2,10,3,103.0,12.0,2814407
688,688,4680000,1,16,3,98.0,10.0,2638521
689,689,2050000,2,5,2,51.0,7.0,936060
690,690,1939000,2,2,1,36.9,9.0,965461
691,691,4300000,7,9,2,62.0,9.4,2794957
692,692,3300000,2,4,1,38.0,13.0,1020844
693,693,6000000,5,5,2,46.0,8.0,1733465
694,694,15500000,2,4,2,59.0,26.0,639274
695,695,3050000,3,5,3,59.8,6.0,607934
696,696,3950000,1,4,1,44.0,12.0,1930813
697,697,1920000,1,6,1,31.9,10.6,1916291
698,698,3620000,5,12,1,39.0,7.0,1276159
699,699,2850000,3,5,1,32.0,7.0,640333
700,700,6030000,3,3,3,100.5,12.0,1353688
701,701,2300000,3,3,1,40.0,7.0,1189600
702,702,7999000,11,17,1,36.0,8.6,912711
703,703,2500000,4,5,2,44.0,6.0,1557277
704,704,13314760,15,33,3,73.4,13.1,1463779
705,705,8700000,8,9,1,33.0,6.0,792541
706,706,2200000,1,6,1,30.6,10.0,2174798
707,707,3590000,1,9,2,62.1,9.0,2647493
708,708,4900000,6,17,1,43.0,9.6,2405446
709,709,20550000,14,16,1,51.0,20.0,1169832
710,710,1800000,2,5,1,30.0,6.0,2059108
711,711,3300000,2,3,3,68.0,9.0,1253737
712,712,2570000,4,6,1,33.4,12.8,1257795
713,713,2000000,3,5,0,43.4,10.0,1366470
714,714,3490000,3,5,4,62.0,6.0,1563485
715,715,7640825,12,13,1,35.84,10.2,2537251
716,716,19700000,9,14,3,76.3,12.0,2124922
717,717,3100000,6,13,0,26.0,6.0,1603493
718,718,13200328,6,13,2,61.0,14.0,2537251
719,719,2000000,5,5,3,59.0,6.0,1104828
720,720,7500000,1,3,2,80.0,15.0,2598471
721,721,10300000,17,17,3,80.7,13.3,2802287
722,722,7500000,12,17,1,38.0,8.5,2643444
723,723,14352000,2,24,3,110.0,15.0,2183337
724,724,2380000,4,9,1,41.0,9.0,734671
725,725,2150000,2,16,1,36.7,8.0,2502068
726,726,3250000,17,18,2,55.0,8.0,1301135
727,727,18143400,5,6,3,109.0,27.0,875085
728,728,11703240,8,28,2,52.2,19.9,1839600
729,729,2000000,1,5,2,40.0,7.0,1148004
730,730,5602000,17,17,2,56.0,12.8,2816352
731,731,2200000,3,5,2,43.9,7.7,609529
732,732,4200000,11,20,1,50.0,14.0,2651000
733,733,3560000,4,4,2,42.2,6.0,892726
734,734,2600000,10,10,2,56.1,14.0,1975040
735,735,14750000,4,28,3,70.0,16.5,1135864
736,736,9800000,17,17,1,38.0,7.4,1383527
737,737,4708500,4,6,2,54.0,10.1,970617
738,738,2150000,1,5,1,31.0,6.0,1592132
739,739,2779500,17,17,1,37.06,10.3,1420391
740,740,4600000,5,5,3,47.0,7.0,2383624
741,741,3350000,5,10,2,61.0,12.7,1574433
742,742,5550000,14,17,1,37.5,10.7,1516065
743,743,5600000,1,5,3,70.0,12.0,1714484
744,744,8508712,5,11,1,46.1,15.6,1152749
745,745,4000000,2,5,3,60.0,6.0,2764574
746,746,2650000,4,5,3,62.0,8.0,766889
747,747,4550000,5,10,2,54.6,12.0,820364
748,748,3350000,1,4,2,45.0,6.0,1083670
749,749,2850000,4,10,1,46.0,13.0,2479502
750,750,20700000,10,17,2,63.7,12.8,2520080
751,751,2670000,1,5,3,62.0,7.0,1091477
752,752,5190000,5,5,2,47.0,6.0,2336662
753,753,4314450,24,24,2,58.7,11.9,1262818
754,754,2950000,4,9,2,54.0,7.2,2388530
755,755,12600000,2,5,4,106.7,12.4,2493287
756,756,3900000,4,6,2,53.0,12.0,2148600
757,757,7000000,4,9,1,37.0,8.1,1632021
758,758,14999000,3,12,3,124.3,20.0,2134227
759,759,26451200,3,8,2,82.66,29.32,1012163
760,760,1400000,3,5,1,30.0,6.0,1137285
761,761,3300000,7,9,3,74.0,9.0,2783455
762,762,8250000,2,17,1,38.6,10.0,2327368
763,763,9900000,7,12,1,34.7,9.8,868737
764,764,4300000,4,9,1,32.0,10.8,1067114
765,765,14500000,6,23,3,83.0,14.0,2735272
766,766,9100000,9,18,2,67.7,14.2,1653944
767,767,2550000,8,10,1,40.0,9.0,820706
768,768,14200000,5,17,2,51.0,9.0,1427101
769,769,4500000,8,10,3,85.17,12.9,1134243
770,770,21500000,5,6,2,73.3,13.6,777581
771,771,1890000,3,3,0,33.0,10.0,664089
772,772,4550000,9,9,4,85.4,10.0,2683090
773,773,3050000,7,9,3,63.0,9.0,2380841
774,774,20383425,3,5,4,139.2,19.0,2659937
775,775,4200000,5,9,4,76.0,10.0,1149637
776,776,5000000,3,5,1,33.68,10.2,1427199
777,777,1880000,6,8,1,31.0,8.5,2147252
778,778,4400000,4,17,3,77.0,12.0,1251956
779,779,2060000,1,5,1,30.0,7.0,1270229
780,780,5358200,9,25,1,36.7,10.6,2462567
781,781,4000000,5,6,1,34.3,12.0,1067114
782,782,4500000,2,4,1,42.6,15.2,1662520
783,783,6350000,9,9,2,65.0,10.0,2763860
784,784,4690000,13,19,1,33.0,6.0,702952
785,785,5800000,2,3,3,50.0,12.5,2002112
786,786,3900000,7,9,2,47.0,8.0,1130777
787,787,4100000,2,10,2,60.0,9.0,1816041
788,788,6850000,1,18,2,50.0,12.0,1087749
789,789,5330000,22,24,2,59.0,10.9,2373355
790,790,5350000,9,9,3,64.0,6.0,1070514
791,791,9700000,6,14,2,45.2,6.0,2127828
792,792,19300000,16,19,2,72.0,12.0,2323671
793,793,4350000,3,16,2,65.1,10.0,1745034
794,794,2900000,6,9,1,34.6,8.2,1188290
795,795,1700000,3,13,2,68.0,11.0,2360320
796,796,3300000,5,9,1,41.0,10.0,2589939
797,797,5300000,3,9,2,62.1,16.0,1914321
798,798,8000000,5,7,4,142.0,16.0,1540479
799,799,19590000,19,24,3,105.9,18.0,2478132
800,800,11000000,9,9,3,52.0,6.5,2384082
801,801,2990000,7,9,2,57.68,10.35,1257660
802,802,3190000,1,5,2,72.1,8.2,731859
803,803,16500000,25,25,2,53.0,19.0,990140
804,804,3570000,23,24,2,54.0,10.0,1448919
805,805,4170000,8,14,1,44.2,15.0,906225
806,806,2700000,2,14,1,36.0,10.0,2487436
807,807,3500000,2,3,1,42.0,17.4,1921161
808,808,4950000,8,10,4,97.0,10.0,2128561
809,809,7136967,8,23,1,33.9,10.9,2774412
810,810,1530000,5,5,1,31.4,6.2,1743103
811,811,6500000,5,8,1,55.0,18.0,2793948
812,812,6920000,5,9,2,79.0,16.0,860624
813,813,7800000,17,20,2,68.0,12.0,801883
814,814,6550132,2,4,1,41.74,17.0,2721770
815,815,12500000,5,5,3,57.1,6.0,2418793
816,816,6500000,4,10,4,84.0,9.0,1767425
817,817,2400000,1,23,1,43.0,10.0,916949
818,818,10700000,9,12,3,70.0,10.0,2153022
819,819,2150000,2,3,2,52.0,8.0,1785866
820,820,4219350,1,9,1,36.69,9.38,1765046
821,821,10094175,2,3,2,49.3,19.98,1369322
822,822,1950000,4,5,1,39.0,7.0,1035028
823,823,870000,5,5,1,32.3,7.6,1116267
824,824,1950000,6,9,1,31.0,8.0,1592860
825,825,6099500,12,12,2,89.0,14.0,1513234
826,826,3999000,9,16,1,44.0,12.0,2527790
827,827,2699000,9,9,1,32.4,6.0,2601068
828,828,6200000,5,5,3,57.0,6.5,1701357
829,829,6500000,2,16,2,64.0,12.2,1419507
830,830,7500000,21,25,3,60.8,12.3,1288735
831,831,950000,1,5,1,30.1,6.0,1715395
832,832,2550000,5,5,3,67.0,6.0,2080858
833,833,15700000,4,23,1,48.0,10.0,688846
834,834,6500000,1,15,2,58.3,15.0,1596168
835,835,5650000,3,16,3,69.3,8.0,1569453
836,836,9000000,11,11,1,44.02,18.6,2179836
837,837,3700000,2,9,1,34.0,9.0,1870985
838,838,1800000,3,5,1,33.0,6.5,2187692
839,839,7250000,5,9,2,50.1,9.9,630284
840,840,8615000,6,16,3,85.5,18.0,1334453
841,841,5800000,1,19,1,39.0,13.0,681311
842,842,5000000,9,10,3,62.0,8.0,1206494
843,843,25490000,4,5,3,100.0,15.0,1329728
844,844,11700000,11,25,2,56.0,7.0,1642322
845,845,9200000,5,6,2,75.0,14.0,2632933
846,846,3100000,3,3,3,59.0,10.0,1334330
847,847,11700000,12,17,3,113.0,23.0,2118593
848,848,9500000,7,17,2,65.0,12.0,1989239
849,849,2835396,4,18,2,62.73,8.12,2803628
850,850,15200000,17,25,1,59.5,12.4,1166969
851,851,8500000,5,16,2,55.1,10.2,2679955
852,852,4000000,4,5,1,31.0,6.9,1236182
853,853,4000000,1,8,2,55.94,11.3,1706001
854,854,6200000,3,10,3,105.0,12.0,683411
855,855,2900000,3,5,2,45.0,7.0,2084721
856,856,3350000,6,9,1,33.2,9.0,2625856
857,857,9100000,4,16,2,53.2,12.4,842806
858,858,16700000,4,4,3,88.0,11.0,1364342
859,859,4800000,8,9,2,53.0,11.0,2473626
860,860,2200000,10,14,2,60.0,9.0,1172406
861,861,15027936,3,3,3,79.8,16.9,1369322
862,862,4300000,2,12,2,58.6,13.0,2495089
863,863,3100000,1,10,1,33.0,9.0,866869
864,864,5200000,5,9,3,60.0,6.0,1653792
865,865,4592385,17,17,2,50.19,8.1,1516880
866,866,16000000,15,24,2,88.8,22.2,1276471
867,867,1950000,2,9,1,39.0,9.0,1450245
868,868,5600000,3,5,2,42.0,6.0,1589799
869,869,3100000,7,10,2,64.0,14.0,775192
870,870,2500000,4,9,1,37.2,10.0,898667
871,871,3880000,1,10,3,60.0,8.0,2192843
872,872,3750000,8,10,1,36.0,10.0,2009431
873,873,1990000,2,5,1,33.0,6.5,998341
874,874,5480000,4,5,3,77.7,10.0,1437158
875,875,4885000,2,5,3,75.3,7.3,937917
876,876,4350000,7,8,2,62.0,14.0,867459
877,877,3600000,3,5,2,58.0,9.0,997477
878,878,3200000,7,9,1,41.7,9.0,1257155
879,879,7049000,15,25,1,42.1,10.5,1514994
880,880,22200000,11,19,3,96.88,26.7,2322426
881,881,11200000,13,17,3,70.0,6.2,1712871
882,882,3550000,17,25,1,44.76,11.4,2161977
883,883,3400000,4,9,1,38.0,22.0,2007296
884,884,10427824,14,19,1,39.38,17.3,2604603
885,885,7900000,5,25,3,87.64,13.1,2067810
886,886,4620000,6,17,1,37.0,10.0,2816352
887,887,3670000,23,26,3,84.0,12.3,2566203
888,888,2250000,4,4,2,38.0,8.0,2506761
889,889,3230000,3,5,2,44.0,6.0,1039995
890,890,4586200,2,18,1,39.88,12.9,2348882
891,891,12500000,10,10,3,81.0,14.0,2199366
892,892,2400000,3,5,2,46.2,7.5,2766821
893,893,6600000,2,6,2,85.0,13.0,2250338
894,894,4457700,12,25,0,23.4,6.0,676306
895,895,5000000,6,6,3,102.0,15.7,1188423
896,896,10200000,15,25,2,60.0,7.0,1599481
897,897,9400000,1,17,1,31.0,8.0,1091265
898,898,1050000,3,5,1,30.0,6.0,898673
899,899,6950000,2,13,2,63.0,31.1,2580558
900,900,4500000,5,5,3,58.0,11.0,2372456
901,901,8680000,8,9,3,90.95,21.2,940853
902,902,5150000,15,23,2,73.0,15.0,1420790
903,903,7939310,1,25,2,50.4,14.9,593224
904,904,6800000,4,10,3,89.5,12.3,1029241
905,905,10300000,7,9,4,93.0,12.3,2826811
906,906,4300000,1,10,4,84.0,9.0,1150996
907,907,3840000,4,5,1,36.0,12.0,1384960
908,908,9200000,4,9,3,94.0,16.0,947162
909,909,10090000,10,12,2,38.0,6.5,2030509
910,910,4600000,9,10,3,74.0,14.0,1208073
911,911,4700000,4,9,2,61.0,12.0,1104030
912,912,11000000,16,24,2,59.0,10.0,845204
913,913,2600000,9,9,3,64.0,9.0,954261
914,914,7700000,14,16,1,36.0,8.0,1569539
915,915,2790000,1,5,2,44.0,6.0,1331421
916,916,7260400,2,20,4,121.6,36.0,1278777
917,917,2400000,5,5,2,40.0,6.0,2345611
918,918,3470000,4,5,3,65.0,8.0,2714199
919,919,3651750,25,25,2,54.1,16.1,749481
920,920,5670000,5,10,2,52.7,10.7,2461706
921,921,3700000,6,9,1,41.0,9.0,699973
922,922,6430000,11,17,2,60.0,12.0,2807940
923,923,31300000,4,5,4,142.6,12.1,2047203
924,924,5100000,4,5,3,58.5,6.0,2588236
925,925,3370000,3,5,2,43.6,6.0,852999
926,926,3600000,5,9,1,36.0,9.0,1905476
927,927,2800000,3,19,1,47.8,17.0,2004610
928,928,15500000,9,23,1,40.0,10.0,1168109
929,929,5750000,8,16,2,70.0,10.0,795337
930,930,4554081,6,24,1,30.86,8.62,1676109
931,931,1550000,5,5,1,33.0,7.0,2051491
932,932,8460000,5,9,1,36.5,6.7,1671854
933,933,5000000,1,4,1,37.0,9.0,849298
934,934,1690000,4,9,1,35.0,10.0,1112630
935,935,1500000,3,4,1,36.0,8.0,1617479
936,936,12500000,1,10,3,109.0,10.0,775579
937,937,2000000,5,5,1,35.0,10.0,2600071
938,938,9300000,13,16,2,50.8,8.6,2037175
939,939,2590000,2,5,2,45.0,6.0,2595386
940,940,4200000,12,14,1,36.4,7.7,2001480
941,941,3700000,2,4,2,42.0,6.0,2400789
942,942,1900000,4,5,2,40.3,6.0,1995466
943,943,5650000,6,18,3,77.8,12.6,1978157
944,944,10250000,8,9,2,44.0,9.0,2222111
945,945,5500000,5,10,2,58.0,16.0,2400565
946,946,1600000,1,5,2,45.0,6.0,1539318
947,947,3590000,1,9,2,48.0,18.0,1903981
948,948,14000000,4,5,2,61.6,15.4,1140401
949,949,16300000,2,9,3,57.0,7.0,1012059
950,950,15000000,10,18,1,42.0,9.0,1811552
951,951,6300000,4,16,2,60.4,12.0,2429605
952,952,11200000,2,35,2,68.5,22.9,712307
953,953,2500000,8,12,1,37.8,10.0,707457
954,954,3990000,2,9,2,60.0,11.3,830178
955,955,11700000,2,12,3,57.5,6.0,872018
956,956,3600000,15,17,2,46.0,10.0,1251956
957,957,5300000,12,25,2,64.0,12.0,2528349
958,958,1700000,3,5,1,36.0,8.0,2495762
959,959,12800000,17,25,3,75.0,12.4,2700596
960,960,19016400,3,29,2,68.9,18.0,1765146
961,961,7180000,18,18,2,61.0,10.0,1903673
962,962,10677700,8,25,2,62.81,11.7,1678042
963,963,5000000,2,5,3,60.0,12.0,1325876
964,964,5200000,8,9,1,38.0,8.7,2356636
965,965,6550000,2,5,1,31.0,8.0,1740791
966,966,5350000,12,15,2,54.0,22.0,1788600
967,967,3500000,3,6,2,41.4,6.0,1101018
968,968,3600000,3,5,2,42.8,6.4,1925753
969,969,6470000,7,8,1,31.0,6.0,1705643
970,970,12500000,3,25,2,68.0,20.1,1258659
971,971,8700000,10,18,3,71.0,12.0,2755301
972,972,4821000,11,20,3,86.4,21.5,622144
973,973,4789958,5,13,3,78.0,10.0,1442086
974,974,1850000,2,2,2,42.0,6.0,935398
975,975,2100000,4,5,2,55.0,9.0,1519946
976,976,3600000,9,17,1,43.0,19.0,2287959
977,977,6020000,4,10,3,67.1,9.0,1583260
978,978,3450000,24,25,1,48.0,12.3,1710269
979,979,3600000,6,9,1,38.0,12.0,1018679
980,980,5400000,11,16,1,39.0,8.5,2559591
981,981,2900000,7,25,1,41.0,14.0,2236244
982,982,4500000,9,9,2,48.0,9.0,1137227
983,983,4350000,1,3,1,45.0,12.0,757948
984,984,1495000,16,17,0,20.0,8.0,2047558
985,985,43571610,8,9,3,115.7,19.7,1483611
986,986,10500000,25,25,2,60.0,15.0,745442
987,987,14500000,1,14,4,76.3,8.3,2736567
988,988,17682280,3,8,1,47.79,16.22,1012163
989,989,2580000,2,5,1,30.2,6.0,2613638
990,990,5583397,5,8,1,38.39,10.6,1947470
991,991,1300000,1,5,3,58.0,6.0,2402692
992,992,15700000,3,5,3,76.0,8.2,1027226
993,993,4750000,5,9,3,65.0,14.0,1489528
994,994,6580000,3,14,3,101.0,21.6,1947380
995,995,8900000,15,16,3,72.9,8.9,2709476
996,996,5500000,18,19,1,40.0,13.5,1321099
997,997,9249000,11,26,2,56.7,13.0,1520223
998,998,1770000,9,9,1,33.0,9.0,722805
999,999,2603983,5,9,1,36.0,8.0,2721323
1000,1000,2510000,4,5,1,30.7,6.2,923717
1001,1001,7000000,1,25,3,78.99,9.02,2519894
1002,1002,3600000,9,17,2,56.0,13.0,952532
1003,1003,2909780,17,17,0,39.86,8.0,2737139
1004,1004,6100000,1,10,3,84.0,12.5,1124254
1005,1005,3150000,2,16,2,51.0,9.0,897919
1006,1006,5550000,6,30,2,55.0,8.5,720092
1007,1007,7333200,8,9,2,50.4,10.9,1859525
1008,1008,8800000,3,17,1,37.0,8.0,2286355
1009,1009,3650000,5,5,3,58.1,6.0,692604
1010,1010,7499000,3,9,3,83.0,12.0,1285114
1011,1011,1055000,8,9,1,36.0,8.5,2321162
1012,1012,1650000,1,5,1,31.0,10.0,1554881
1013,1013,3550000,5,5,2,50.0,8.0,1694014
1014,1014,14000000,12,20,1,39.0,8.5,1030908
1015,1015,4600000,6,10,2,50.0,11.0,1167998
1016,1016,3800000,2,5,2,40.6,6.4,1200066
1017,1017,6100000,1,9,3,81.8,15.0,1813969
1018,1018,3300000,6,10,3,62.0,12.0,947845
1019,1019,8490000,8,10,3,79.0,8.5,1460731
1020,1020,2190000,1,5,1,29.0,6.0,2132447
1021,1021,3700000,10,16,1,38.99,10.2,1211447
1022,1022,2100000,1,10,2,49.0,8.0,2321635
1023,1023,6500000,6,16,3,95.1,16.2,1634739
1024,1024,4600000,10,17,2,64.4,11.6,2027031
1025,1025,16700000,2,11,3,95.45,12.6,694599
1026,1026,1890000,2,2,2,44.0,8.0,1552627
1027,1027,3260000,2,3,2,53.0,7.0,1827763
1028,1028,10032000,5,15,2,76.0,11.3,831406
1029,1029,4400000,1,9,3,62.7,7.0,1009181
1030,1030,5200000,6,9,2,35.9,6.0,1865069
1031,1031,3740000,1,3,1,61.3,22.0,1267870
1032,1032,3350000,6,10,1,36.0,15.4,2520051
1033,1033,5600000,3,4,1,33.0,8.8,2360702
1034,1034,6018000,6,18,3,88.5,21.7,1733003
1035,1035,6000000,3,15,2,58.24,12.2,1452590
1036,1036,4959000,3,17,2,58.0,11.9,2075112
1037,1037,1850000,1,3,3,69.0,9.0,784113
1038,1038,1600000,1,5,1,30.0,6.0,925215
1039,1039,3000000,1,5,2,45.0,6.0,2004144
1040,1040,13500000,1,17,3,71.0,10.0,1919823
1041,1041,8000000,10,10,2,65.6,12.0,2140708
1042,1042,27066980,16,22,3,92.6,22.5,808936
1043,1043,4300000,2,5,2,47.0,8.0,824449
1044,1044,2550000,1,2,2,44.1,8.4,638814
1045,1045,7200000,6,9,3,85.0,12.6,1508314
1046,1046,3380000,14,15,2,52.3,12.0,2255012
1047,1047,1450000,3,3,1,40.0,15.0,2197584
1048,1048,3690000,10,10,1,35.0,7.0,2159396
1049,1049,3050000,2,5,1,30.9,7.5,1877176
1050,1050,17000000,2,15,2,46.0,10.0,1055048
1051,1051,4400000,4,9,5,109.1,13.5,2601332
1052,1052,3800000,5,5,1,42.8,10.6,1887435
1053,1053,1490000,2,5,3,44.0,6.0,2009990
1054,1054,4300000,5,10,1,36.2,10.1,1135710
1055,1055,5600000,10,16,4,86.5,9.8,1475941
1056,1056,1650000,8,8,0,39.5,15.0,999522
1057,1057,8800000,2,17,2,64.0,13.0,2519820
1058,1058,2960000,1,16,1,34.2,10.0,2017619
1059,1059,3150000,3,5,2,44.0,6.5,2824344
1060,1060,3099999,4,5,1,31.0,6.2,1354434
1061,1061,2500000,13,19,1,37.5,7.0,1443790
1062,1062,3300000,9,21,1,45.0,12.0,2228011
1063,1063,7100000,7,13,3,85.0,15.2,2063620
1064,1064,3000000,4,5,2,50.0,11.0,2123532
1065,1065,2300000,4,5,1,32.0,6.0,819200
1066,1066,1500000,1,4,2,43.5,6.3,2671466
1067,1067,3680000,20,20,2,54.0,6.0,794474
1068,1068,1600000,2,5,2,43.0,6.0,1104495
1069,1069,9300000,4,8,2,49.8,8.4,2095825
1070,1070,5500000,6,16,2,65.0,12.7,699782
